segment_type,segment,feat1,feat2,interaction,count
year_food,2025_fast_food,warm_tones,packaged,-0.011462991536928886,13
year_food,2025_fast_food,warm_tones,text_overlay,-0.0002034746682614223,33
year_food,2025_fast_food,warm_tones,price_discount,-0.0166482288576413,11
year_food,2025_fast_food,warm_tones,brand_logo,0.0001264798332891642,30
year_food,2025_fast_food,warm_tones,cta,-0.010145469059757354,22
year_food,2025_fast_food,warm_tones,multiple_items,-0.004814362353166494,20
year_food,2025_fast_food,warm_tones,main_object_food,-6.746143698725416e-05,36
year_food,2025_fast_food,warm_tones,food_type_fast_food,0.0006049220995045808,37
year_food,2025_fast_food,clean_background,packaged,0.008656789660628859,5
year_food,2025_fast_food,clean_background,text_overlay,-0.00015866582005046967,24
year_food,2025_fast_food,clean_background,price_discount,-0.0280548369232063,9
year_food,2025_fast_food,clean_background,brand_logo,0.00018182429396995596,19
year_food,2025_fast_food,clean_background,cta,0.019591128088122148,19
year_food,2025_fast_food,clean_background,multiple_items,-0.006442180537678169,16
year_food,2025_fast_food,clean_background,main_object_food,0.00010424455082469464,24
year_food,2025_fast_food,clean_background,food_type_fast_food,0.005464769313597934,24
year_food,2025_fast_food,packaged,text_overlay,0.0007362142989229967,11
year_food,2025_fast_food,packaged,brand_logo,0.00011437338879501656,13
year_food,2025_fast_food,packaged,multiple_items,-0.006631468058033473,6
year_food,2025_fast_food,packaged,main_object_food,0.00034865480106679775,13
year_food,2025_fast_food,packaged,food_type_fast_food,-0.005417411530307195,14
year_food,2025_fast_food,text_overlay,price_discount,0.009890297216140891,11
year_food,2025_fast_food,text_overlay,brand_logo,0.0006617347436229743,30
year_food,2025_fast_food,text_overlay,cta,0.0359165947852407,23
year_food,2025_fast_food,text_overlay,multiple_items,0.0029558798397186442,21
year_food,2025_fast_food,text_overlay,main_object_food,-0.0003949484596753357,34
year_food,2025_fast_food,text_overlay,food_type_fast_food,0.0,35
year_food,2025_fast_food,price_discount,brand_logo,-0.0004168173519705966,11
year_food,2025_fast_food,price_discount,cta,0.06957101656596029,8
year_food,2025_fast_food,price_discount,multiple_items,-0.009583789134519578,8
year_food,2025_fast_food,price_discount,main_object_food,-0.018520537715449346,11
year_food,2025_fast_food,price_discount,food_type_fast_food,-0.023444762537998487,11
year_food,2025_fast_food,brand_logo,cta,0.0020924367809191003,21
year_food,2025_fast_food,brand_logo,multiple_items,-0.0022724450513375983,19
year_food,2025_fast_food,brand_logo,main_object_food,0.00012240416341401239,31
year_food,2025_fast_food,brand_logo,food_type_fast_food,0.009681960775740923,32
year_food,2025_fast_food,cta,multiple_items,0.018116125999521778,14
year_food,2025_fast_food,cta,main_object_food,-0.001602317621969624,22
year_food,2025_fast_food,cta,food_type_fast_food,0.001972232272703796,23
year_food,2025_fast_food,multiple_items,main_object_food,0.0014542499325913651,22
year_food,2025_fast_food,multiple_items,food_type_fast_food,-0.01713556809231999,22
year_food,2025_fast_food,main_object_food,food_type_fast_food,0.0014132897315118128,38
year_food,2025_dessert,has_person,warm_tones,0.002984445325222103,11
year_food,2025_dessert,has_person,packaged,0.003666669857527115,5
year_food,2025_dessert,has_person,text_overlay,-0.006527950670048731,10
year_food,2025_dessert,has_person,brand_logo,-0.0001104816307079358,5
year_food,2025_dessert,has_person,main_object_person,0.0016107177356850856,13
year_food,2025_dessert,has_person,food_type_dessert,-0.05125994830585058,13
year_food,2025_dessert,has_person,person_who_woman,-0.00021825612571729023,6
year_food,2025_dessert,has_person,person_emotion_positive,0.003310898544661304,12
year_food,2025_dessert,has_person,person_action_posing,-0.0003268693656125058,5
year_food,2025_dessert,close_up,top_down,0.0019445901387337768,10
year_food,2025_dessert,close_up,warm_tones,-0.00026548254305264516,36
year_food,2025_dessert,close_up,clean_background,-0.004649279043562476,37
year_food,2025_dessert,close_up,packaged,0.005873387457836782,29
year_food,2025_dessert,close_up,text_overlay,-0.0030361332775688493,32
year_food,2025_dessert,close_up,brand_logo,-0.00020903908720405106,35
year_food,2025_dessert,close_up,multiple_items,-0.001957862817326399,21
year_food,2025_dessert,close_up,main_object_food,3.196543315041701e-05,44
year_food,2025_dessert,close_up,food_type_dessert,0.07602944805495233,48
year_food,2025_dessert,top_down,warm_tones,-0.006573934374529293,10
year_food,2025_dessert,top_down,clean_background,-0.0022122617008329837,7
year_food,2025_dessert,top_down,packaged,0.004496307045951489,7
year_food,2025_dessert,top_down,brand_logo,0.0018749618301465776,7
year_food,2025_dessert,top_down,main_object_food,-0.0005692115220852416,10
year_food,2025_dessert,top_down,food_type_dessert,-0.000973766402625203,10
year_food,2025_dessert,warm_tones,clean_background,4.1942461343370596e-05,34
year_food,2025_dessert,warm_tones,packaged,-0.007260547525278065,35
year_food,2025_dessert,warm_tones,text_overlay,-0.0004742880245261218,43
year_food,2025_dessert,warm_tones,brand_logo,0.00016192374490741653,42
year_food,2025_dessert,warm_tones,cta,-0.012013088006460037,6
year_food,2025_dessert,warm_tones,multiple_items,-0.005204463174871221,31
year_food,2025_dessert,warm_tones,main_object_food,-5.178576187274055e-05,46
year_food,2025_dessert,warm_tones,main_object_person,0.005236752632167368,11
year_food,2025_dessert,warm_tones,food_type_dessert,0.005534664355627485,57
year_food,2025_dessert,warm_tones,person_emotion_positive,-0.006050852425923194,10
year_food,2025_dessert,clean_background,packaged,0.009236338262941585,32
year_food,2025_dessert,clean_background,text_overlay,-0.0009779501723413137,33
year_food,2025_dessert,clean_background,brand_logo,-0.0006012575309699846,39
year_food,2025_dessert,clean_background,multiple_items,-0.004320975846333216,27
year_food,2025_dessert,clean_background,main_object_food,0.0001543124231430267,49
year_food,2025_dessert,clean_background,food_type_dessert,-0.00014919794889592372,50
year_food,2025_dessert,packaged,text_overlay,0.0006066066637336097,32
year_food,2025_dessert,packaged,brand_logo,0.000617786704922256,43
year_food,2025_dessert,packaged,multiple_items,-0.006133104285633871,29
year_food,2025_dessert,packaged,main_object_food,0.00023892377946723307,41
year_food,2025_dessert,packaged,main_object_person,-0.0022147884210715835,5
year_food,2025_dessert,packaged,food_type_dessert,-0.006795295025797751,46
year_food,2025_dessert,packaged,person_emotion_positive,-0.0003412489110104054,5
year_food,2025_dessert,text_overlay,brand_logo,0.0005004710673320613,43
year_food,2025_dessert,text_overlay,cta,0.0329141147412696,7
year_food,2025_dessert,text_overlay,multiple_items,0.003875605618430563,27
year_food,2025_dessert,text_overlay,main_object_food,-0.00046902170867718347,45
year_food,2025_dessert,text_overlay,main_object_person,0.00017176937913861227,10
year_food,2025_dessert,text_overlay,food_type_dessert,0.004946297604209446,55
year_food,2025_dessert,text_overlay,person_emotion_positive,-0.006134194661445551,9
year_food,2025_dessert,text_overlay,person_action_posing,-0.006664114077131874,5
year_food,2025_dessert,brand_logo,cta,0.0010869966914456796,5
year_food,2025_dessert,brand_logo,multiple_items,-0.000534790222754411,32
year_food,2025_dessert,brand_logo,main_object_food,0.0001053185696385662,50
year_food,2025_dessert,brand_logo,main_object_person,0.0,5
year_food,2025_dessert,brand_logo,food_type_dessert,0.0016908891554338987,55
year_food,2025_dessert,cta,main_object_food,-0.0010989271625522368,6
year_food,2025_dessert,cta,food_type_dessert,-0.024356043422719974,7
year_food,2025_dessert,multiple_items,main_object_food,0.0017204789625118733,35
year_food,2025_dessert,multiple_items,food_type_dessert,0.00154569691275099,39
year_food,2025_dessert,main_object_food,food_type_dessert,-0.0007651413348369891,66
year_food,2025_dessert,main_object_person,food_type_dessert,-0.0024559607298718132,13
year_food,2025_dessert,main_object_person,person_who_woman,0.0032060507263951157,6
year_food,2025_dessert,main_object_person,person_emotion_positive,0.0,12
year_food,2025_dessert,main_object_person,person_action_posing,7.017582293297449e-05,5
year_food,2025_dessert,food_type_dessert,person_who_woman,0.0,6
year_food,2025_dessert,food_type_dessert,person_emotion_positive,0.04414915347675771,12
year_food,2025_dessert,food_type_dessert,person_action_posing,0.009791221476630998,5
year_food,2025_dessert,person_who_woman,person_emotion_positive,-0.0013625407979875514,6
year_food,2025_dessert,person_emotion_positive,person_action_posing,-0.0004905979650490198,5
year_food,2025_healthy,close_up,main_object_food,0.00022089425215723047,7
year_food,2025_healthy,close_up,food_type_healthy,0.00674384890298229,7
year_food,2025_healthy,top_down,clean_background,-0.002134705280714681,7
year_food,2025_healthy,top_down,packaged,0.011221390000179712,5
year_food,2025_healthy,top_down,brand_logo,0.0016656736215056032,7
year_food,2025_healthy,top_down,main_object_food,-0.0006015166581499579,7
year_food,2025_healthy,top_down,food_type_healthy,0.010375612108535121,7
year_food,2025_healthy,warm_tones,clean_background,-0.00012524461039036653,6
year_food,2025_healthy,warm_tones,text_overlay,0.0011567870128238475,6
year_food,2025_healthy,warm_tones,brand_logo,0.00018599651587747178,8
year_food,2025_healthy,warm_tones,multiple_items,-0.007050990099427981,6
year_food,2025_healthy,warm_tones,main_object_food,-9.350648930073297e-05,8
year_food,2025_healthy,warm_tones,food_type_healthy,-0.031128809659268907,10
year_food,2025_healthy,clean_background,packaged,0.008106666187107762,9
year_food,2025_healthy,clean_background,text_overlay,-0.0007465003857175464,5
year_food,2025_healthy,clean_background,brand_logo,0.0005584654091645302,12
year_food,2025_healthy,clean_background,multiple_items,-0.003600040002214617,8
year_food,2025_healthy,clean_background,main_object_food,3.927488426388687e-05,10
year_food,2025_healthy,clean_background,food_type_healthy,0.0013286223430795828,12
year_food,2025_healthy,packaged,brand_logo,0.000274798487941228,9
year_food,2025_healthy,packaged,multiple_items,-0.008346418067688403,6
year_food,2025_healthy,packaged,main_object_food,0.00013309035589221185,7
year_food,2025_healthy,packaged,food_type_healthy,0.013855001719089698,9
year_food,2025_healthy,text_overlay,brand_logo,0.000517554762453317,8
year_food,2025_healthy,text_overlay,multiple_items,0.00047979431555093057,5
year_food,2025_healthy,text_overlay,main_object_food,-0.0004503624404462405,10
year_food,2025_healthy,text_overlay,food_type_healthy,0.02182957125707571,10
year_food,2025_healthy,brand_logo,multiple_items,-0.0009132968327159395,8
year_food,2025_healthy,brand_logo,main_object_food,0.00023648881060425584,13
year_food,2025_healthy,brand_logo,food_type_healthy,0.00041142815626296934,15
year_food,2025_healthy,multiple_items,main_object_food,0.0013870258549431526,7
year_food,2025_healthy,multiple_items,food_type_healthy,0.030521482219214222,9
year_food,2025_healthy,main_object_food,food_type_healthy,0.0,17
year_food,2025_main_dish,has_person,warm_tones,0.006796446675051544,9
year_food,2025_main_dish,has_person,text_overlay,0.0003714850070256344,9
year_food,2025_main_dish,has_person,brand_logo,-0.0005488198881360336,8
year_food,2025_main_dish,has_person,multiple_items,-0.008894417530547986,7
year_food,2025_main_dish,has_person,main_object_person,0.0005038527242344892,5
year_food,2025_main_dish,has_person,food_type_main_dish,-0.016786841580012625,9
year_food,2025_main_dish,has_person,person_who_multiple,0.0,5
year_food,2025_main_dish,has_person,person_emotion_positive,0.0019271916283003594,7
year_food,2025_main_dish,close_up,top_down,0.002524635122412703,8
year_food,2025_main_dish,close_up,warm_tones,-0.002006370063672484,39
year_food,2025_main_dish,close_up,clean_background,-0.0008762149655161595,26
year_food,2025_main_dish,close_up,packaged,0.0035380929625020434,15
year_food,2025_main_dish,close_up,text_overlay,-0.0006380139175479286,32
year_food,2025_main_dish,close_up,price_discount,-0.11876949599779299,5
year_food,2025_main_dish,close_up,brand_logo,0.0004630861493810285,38
year_food,2025_main_dish,close_up,cta,0.0202178314932277,6
year_food,2025_main_dish,close_up,multiple_items,-0.004201969610744817,11
year_food,2025_main_dish,close_up,main_object_food,0.00040912734510509496,47
year_food,2025_main_dish,close_up,food_type_main_dish,-0.00388534063682048,47
year_food,2025_main_dish,top_down,warm_tones,-0.005067501513173671,6
year_food,2025_main_dish,top_down,clean_background,-0.0011249713972507078,8
year_food,2025_main_dish,top_down,brand_logo,0.0020434758490977165,5
year_food,2025_main_dish,top_down,main_object_food,-0.00040145645449193027,9
year_food,2025_main_dish,top_down,food_type_main_dish,-0.002791364048846357,9
year_food,2025_main_dish,warm_tones,clean_background,-0.0011941229306208353,32
year_food,2025_main_dish,warm_tones,packaged,-0.010761841274577964,20
year_food,2025_main_dish,warm_tones,text_overlay,-0.0013870642331017776,52
year_food,2025_main_dish,warm_tones,price_discount,-0.012787332430564919,8
year_food,2025_main_dish,warm_tones,brand_logo,0.00023788462608615734,56
year_food,2025_main_dish,warm_tones,cta,-0.007738837395482559,12
year_food,2025_main_dish,warm_tones,multiple_items,-0.008284147292583626,26
year_food,2025_main_dish,warm_tones,main_object_food,-9.137713360378559e-05,60
year_food,2025_main_dish,warm_tones,main_object_person,0.0025322442026238508,5
year_food,2025_main_dish,warm_tones,food_type_main_dish,-0.016874609611986637,65
year_food,2025_main_dish,warm_tones,person_who_multiple,0.0008030873360131387,5
year_food,2025_main_dish,warm_tones,person_emotion_positive,-0.0026565573305460423,7
year_food,2025_main_dish,clean_background,packaged,0.009118706610685324,11
year_food,2025_main_dish,clean_background,text_overlay,-5.908634949335397e-06,33
year_food,2025_main_dish,clean_background,price_discount,-0.02398785262421233,10
year_food,2025_main_dish,clean_background,brand_logo,0.00027911863920758836,34
year_food,2025_main_dish,clean_background,cta,0.016925241385939725,13
year_food,2025_main_dish,clean_background,multiple_items,-0.004248187109867804,12
year_food,2025_main_dish,clean_background,main_object_food,5.0607163780880905e-05,42
year_food,2025_main_dish,clean_background,food_type_main_dish,0.004696121812264174,42
year_food,2025_main_dish,packaged,text_overlay,0.0014127838840656012,19
year_food,2025_main_dish,packaged,brand_logo,0.000134055505990529,25
year_food,2025_main_dish,packaged,cta,-0.00939183706331884,5
year_food,2025_main_dish,packaged,multiple_items,-0.006429732808212534,13
year_food,2025_main_dish,packaged,main_object_food,0.0003324532093879713,24
year_food,2025_main_dish,packaged,food_type_main_dish,0.011715728693476294,26
year_food,2025_main_dish,text_overlay,price_discount,0.012096614600336146,11
year_food,2025_main_dish,text_overlay,brand_logo,0.0006031622651168023,59
year_food,2025_main_dish,text_overlay,cta,0.03929397239757135,16
year_food,2025_main_dish,text_overlay,multiple_items,0.002641266091551267,26
year_food,2025_main_dish,text_overlay,main_object_food,-0.0004611549673443812,57
year_food,2025_main_dish,text_overlay,main_object_person,2.9479549798930077e-05,5
year_food,2025_main_dish,text_overlay,food_type_main_dish,-0.013418958413120874,62
year_food,2025_main_dish,text_overlay,person_who_multiple,0.0020348842974206053,5
year_food,2025_main_dish,text_overlay,person_emotion_positive,-0.0005887625719399101,7
year_food,2025_main_dish,price_discount,brand_logo,9.984013665374217e-05,11
year_food,2025_main_dish,price_discount,cta,0.051473805866289024,10
year_food,2025_main_dish,price_discount,multiple_items,0.007423633710375878,9
year_food,2025_main_dish,price_discount,main_object_food,-0.022055449967726595,11
year_food,2025_main_dish,price_discount,food_type_main_dish,-0.05677545078276566,11
year_food,2025_main_dish,brand_logo,cta,0.002079213392693193,16
year_food,2025_main_dish,brand_logo,multiple_items,-0.0004184960880453945,29
year_food,2025_main_dish,brand_logo,main_object_food,0.00024095684733166028,61
year_food,2025_main_dish,brand_logo,main_object_person,0.0,5
year_food,2025_main_dish,brand_logo,food_type_main_dish,-3.0472696556612586e-05,66
year_food,2025_main_dish,brand_logo,person_who_multiple,0.0,5
year_food,2025_main_dish,brand_logo,person_emotion_positive,0.0,6
year_food,2025_main_dish,cta,multiple_items,0.01723752409235749,11
year_food,2025_main_dish,cta,main_object_food,-0.0022896432651669787,16
year_food,2025_main_dish,cta,food_type_main_dish,0.0030516056845865057,16
year_food,2025_main_dish,multiple_items,main_object_food,0.001529064969436282,25
year_food,2025_main_dish,multiple_items,main_object_person,-0.014168525811504276,5
year_food,2025_main_dish,multiple_items,food_type_main_dish,-0.012488217512508955,30
year_food,2025_main_dish,multiple_items,person_who_multiple,-0.0008419901415645227,5
year_food,2025_main_dish,multiple_items,person_emotion_positive,0.0002457965255960587,6
year_food,2025_main_dish,main_object_food,food_type_main_dish,0.0010373390581251722,73
year_food,2025_main_dish,main_object_person,food_type_main_dish,0.0,5
year_food,2025_main_dish,main_object_person,person_emotion_positive,0.0,5
year_food,2025_main_dish,food_type_main_dish,person_who_multiple,-0.0009930483353357547,5
year_food,2025_main_dish,food_type_main_dish,person_emotion_positive,0.00981563005533181,7
year_food,2025_main_dish,person_who_multiple,person_emotion_positive,0.00029418269042595765,5
year_food,2025_snack,has_person,warm_tones,0.0061896455828691155,21
year_food,2025_snack,has_person,packaged,-0.0006540735552938948,25
year_food,2025_snack,has_person,text_overlay,0.0022182331428055916,24
year_food,2025_snack,has_person,brand_logo,-0.0005849685508457928,28
year_food,2025_snack,has_person,cta,0.023296188306006698,7
year_food,2025_snack,has_person,multiple_items,-0.001507018729380805,20
year_food,2025_snack,has_person,main_object_person,0.000575285466230337,25
year_food,2025_snack,has_person,food_type_snack,0.001848416947319357,28
year_food,2025_snack,has_person,person_who_multiple,0.0,10
year_food,2025_snack,has_person,person_emotion_positive,0.0007968320655489852,19
year_food,2025_snack,has_person,person_action_eating,0.0,11
year_food,2025_snack,close_up,warm_tones,-0.003500492461924435,19
year_food,2025_snack,close_up,clean_background,-0.0013150978174156095,16
year_food,2025_snack,close_up,packaged,0.00549242091841719,24
year_food,2025_snack,close_up,text_overlay,-0.0008068462436869951,21
year_food,2025_snack,close_up,brand_logo,0.0003688418600362349,23
year_food,2025_snack,close_up,multiple_items,-0.003402392227333328,16
year_food,2025_snack,close_up,main_object_food,0.0006538558560604729,22
year_food,2025_snack,close_up,food_type_snack,-0.0017542700756895755,24
year_food,2025_snack,top_down,clean_background,-0.0037324072606081385,5
year_food,2025_snack,top_down,packaged,0.005158917395210638,5
year_food,2025_snack,top_down,text_overlay,-0.0026303054831076653,5
year_food,2025_snack,top_down,brand_logo,0.0012492513868185842,5
year_food,2025_snack,top_down,main_object_food,-0.0008308205238513524,5
year_food,2025_snack,top_down,food_type_snack,0.0,5
year_food,2025_snack,warm_tones,clean_background,0.00017017753750528104,22
year_food,2025_snack,warm_tones,packaged,-0.010836447882567267,46
year_food,2025_snack,warm_tones,text_overlay,0.00021906485532196702,44
year_food,2025_snack,warm_tones,brand_logo,0.00013196546945028962,49
year_food,2025_snack,warm_tones,cta,-0.004838588870381977,12
year_food,2025_snack,warm_tones,multiple_items,-0.009991556677626006,38
year_food,2025_snack,warm_tones,main_object_food,-2.636914000721192e-05,31
year_food,2025_snack,warm_tones,main_object_person,0.003616421165943564,20
year_food,2025_snack,warm_tones,food_type_snack,0.0020454736548781794,51
year_food,2025_snack,warm_tones,person_who_multiple,0.0007499547140846399,9
year_food,2025_snack,warm_tones,person_emotion_positive,-0.002328370496661308,17
year_food,2025_snack,warm_tones,person_action_eating,0.0,11
year_food,2025_snack,clean_background,packaged,0.009235335979359516,29
year_food,2025_snack,clean_background,text_overlay,-0.0006548402535558475,26
year_food,2025_snack,clean_background,brand_logo,0.0003131712508959699,29
year_food,2025_snack,clean_background,cta,0.016343686023502745,8
year_food,2025_snack,clean_background,multiple_items,-0.004138330303450575,21
year_food,2025_snack,clean_background,main_object_food,2.725239195334248e-05,30
year_food,2025_snack,clean_background,food_type_snack,-0.000656381050270881,31
year_food,2025_snack,packaged,text_overlay,0.0010885152739696965,54
year_food,2025_snack,packaged,brand_logo,0.00015603449220956127,62
year_food,2025_snack,packaged,cta,-0.009866730840349721,16
year_food,2025_snack,packaged,multiple_items,-0.006391337419268383,45
year_food,2025_snack,packaged,main_object_food,0.00031559093337406085,41
year_food,2025_snack,packaged,main_object_person,-0.004503944635318699,22
year_food,2025_snack,packaged,food_type_snack,-0.0008625510080257991,63
year_food,2025_snack,packaged,person_who_multiple,-0.0009120159610116422,8
year_food,2025_snack,packaged,person_emotion_positive,-0.005815944413138216,16
year_food,2025_snack,packaged,person_action_eating,0.0011166281725471304,8
year_food,2025_snack,text_overlay,brand_logo,0.0006225191436667313,58
year_food,2025_snack,text_overlay,cta,0.034682854824642784,16
year_food,2025_snack,text_overlay,multiple_items,0.003673184745302608,43
year_food,2025_snack,text_overlay,main_object_food,-0.0004468450142288564,38
year_food,2025_snack,text_overlay,main_object_person,0.00036099674269840623,21
year_food,2025_snack,text_overlay,food_type_snack,0.00154589864874671,59
year_food,2025_snack,text_overlay,person_who_multiple,0.0019650960639655607,10
year_food,2025_snack,text_overlay,person_emotion_positive,-0.0004941466811833608,19
year_food,2025_snack,text_overlay,person_action_eating,-0.0069472701746760845,9
year_food,2025_snack,brand_logo,cta,0.002118122059026506,16
year_food,2025_snack,brand_logo,multiple_items,-0.000414004944952711,47
year_food,2025_snack,brand_logo,main_object_food,0.00023963154852287458,41
year_food,2025_snack,brand_logo,main_object_person,0.0,25
year_food,2025_snack,brand_logo,food_type_snack,0.0,66
year_food,2025_snack,brand_logo,person_who_multiple,0.0,10
year_food,2025_snack,brand_logo,person_emotion_positive,0.0,19
year_food,2025_snack,brand_logo,person_action_eating,0.0002555585531283825,11
year_food,2025_snack,cta,multiple_items,0.018945042837748206,11
year_food,2025_snack,cta,main_object_food,-0.0011431978063305053,10
year_food,2025_snack,cta,main_object_person,-0.0031817047025049384,6
year_food,2025_snack,cta,food_type_snack,0.0026330507204711845,16
year_food,2025_snack,cta,person_emotion_positive,0.045647961181220144,6
year_food,2025_snack,multiple_items,main_object_food,0.001705722598855237,30
year_food,2025_snack,multiple_items,main_object_person,-0.010882017387959136,19
year_food,2025_snack,multiple_items,food_type_snack,0.00026098693142960244,49
year_food,2025_snack,multiple_items,person_who_multiple,-0.0008821339982222625,8
year_food,2025_snack,multiple_items,person_emotion_positive,-0.0008466700876800819,15
year_food,2025_snack,multiple_items,person_action_eating,-0.0006991708628372505,9
year_food,2025_snack,main_object_food,food_type_snack,0.0,43
year_food,2025_snack,main_object_person,food_type_snack,0.0008160897714114195,25
year_food,2025_snack,main_object_person,person_who_multiple,-0.007683274278393797,8
year_food,2025_snack,main_object_person,person_emotion_positive,0.0,18
year_food,2025_snack,main_object_person,person_action_eating,0.0,11
year_food,2025_snack,food_type_snack,person_who_multiple,-0.0006433214574414839,10
year_food,2025_snack,food_type_snack,person_emotion_positive,-0.00024266939054991236,19
year_food,2025_snack,food_type_snack,person_action_eating,0.0022028436961594846,11
year_food,2025_snack,person_who_multiple,person_emotion_positive,0.0003839365953071758,9
year_food,2025_snack,person_emotion_positive,person_action_eating,-0.005506493837677023,9
year_drink,2024_alcohol,has_person,close_up,0.1408998267433045,5
year_drink,2024_alcohol,has_person,warm_tones,0.007901592821056833,17
year_drink,2024_alcohol,has_person,clean_background,-0.000854924323123305,5
year_drink,2024_alcohol,has_person,packaged,0.001617419761310013,7
year_drink,2024_alcohol,has_person,text_overlay,0.0016336159264172829,21
year_drink,2024_alcohol,has_person,brand_logo,-0.000511036743305854,16
year_drink,2024_alcohol,has_person,multiple_items,0.0018234265530265555,13
year_drink,2024_alcohol,has_person,main_object_person,0.0012864367478534306,17
year_drink,2024_alcohol,has_person,drink_type_alcohol,-0.018898592359197976,22
year_drink,2024_alcohol,has_person,person_who_man,-0.001785863871555464,5
year_drink,2024_alcohol,has_person,person_who_multiple,0.0,14
year_drink,2024_alcohol,has_person,person_emotion_positive,0.0012719979340271438,16
year_drink,2024_alcohol,has_person,person_action_posing,-0.003126386020685678,5
year_drink,2024_alcohol,close_up,warm_tones,0.0032857534018503206,9
year_drink,2024_alcohol,close_up,clean_background,-0.0009437235271842561,5
year_drink,2024_alcohol,close_up,packaged,0.006863911404709286,8
year_drink,2024_alcohol,close_up,text_overlay,-0.0006070026253902473,12
year_drink,2024_alcohol,close_up,brand_logo,0.0005989858234102655,11
year_drink,2024_alcohol,close_up,main_object_drink,0.0016158456214773235,9
year_drink,2024_alcohol,close_up,drink_type_alcohol,0.04549047983156827,13
year_drink,2024_alcohol,warm_tones,clean_background,0.0003452833451107432,8
year_drink,2024_alcohol,warm_tones,packaged,-0.010714497257089268,12
year_drink,2024_alcohol,warm_tones,text_overlay,0.00035064373915772514,25
year_drink,2024_alcohol,warm_tones,brand_logo,0.0002104275981192915,22
year_drink,2024_alcohol,warm_tones,cta,-0.003175420874972737,5
year_drink,2024_alcohol,warm_tones,multiple_items,-0.0066026861025660095,14
year_drink,2024_alcohol,warm_tones,main_object_drink,-0.0012240364357415166,13
year_drink,2024_alcohol,warm_tones,main_object_person,0.003519510250760292,13
year_drink,2024_alcohol,warm_tones,drink_type_alcohol,-0.0007686941862383287,28
year_drink,2024_alcohol,warm_tones,person_who_multiple,0.0008005386871118276,11
year_drink,2024_alcohol,warm_tones,person_emotion_positive,-0.0034655254671207172,12
year_drink,2024_alcohol,clean_background,packaged,0.008771549763610043,8
year_drink,2024_alcohol,clean_background,text_overlay,-0.0009495207868128241,12
year_drink,2024_alcohol,clean_background,brand_logo,0.00014688529132940022,12
year_drink,2024_alcohol,clean_background,cta,0.01587103356961007,5
year_drink,2024_alcohol,clean_background,multiple_items,-0.0037569649341738167,6
year_drink,2024_alcohol,clean_background,main_object_drink,-0.0004013010392199459,8
year_drink,2024_alcohol,clean_background,main_object_person,-0.0002288920274854853,5
year_drink,2024_alcohol,clean_background,drink_type_alcohol,-0.007620238198531374,13
year_drink,2024_alcohol,packaged,text_overlay,0.0011944484928273723,20
year_drink,2024_alcohol,packaged,brand_logo,0.00022356465482860417,22
year_drink,2024_alcohol,packaged,multiple_items,-0.0026677849423516445,11
year_drink,2024_alcohol,packaged,main_object_drink,0.008556952701445228,19
year_drink,2024_alcohol,packaged,drink_type_alcohol,0.005164951410654705,23
year_drink,2024_alcohol,text_overlay,brand_logo,0.0006230921716564317,31
year_drink,2024_alcohol,text_overlay,cta,0.0314198974313618,7
year_drink,2024_alcohol,text_overlay,multiple_items,0.0036666629328774903,22
year_drink,2024_alcohol,text_overlay,main_object_drink,9.141986733736465e-05,20
year_drink,2024_alcohol,text_overlay,main_object_person,0.00041029254773156847,16
year_drink,2024_alcohol,text_overlay,drink_type_alcohol,0.005037286329955559,38
year_drink,2024_alcohol,text_overlay,person_who_man,0.0011944978807582542,5
year_drink,2024_alcohol,text_overlay,person_who_multiple,0.0017791163932927717,14
year_drink,2024_alcohol,text_overlay,person_emotion_positive,-0.0004491431749041192,16
year_drink,2024_alcohol,brand_logo,cta,0.0020972209791508384,7
year_drink,2024_alcohol,brand_logo,multiple_items,-0.0002979824210053188,17
year_drink,2024_alcohol,brand_logo,main_object_drink,-0.0013303965506671284,21
year_drink,2024_alcohol,brand_logo,main_object_person,0.0,12
year_drink,2024_alcohol,brand_logo,drink_type_alcohol,-8.17504058136197e-05,34
year_drink,2024_alcohol,brand_logo,person_who_multiple,0.0,10
year_drink,2024_alcohol,brand_logo,person_emotion_positive,0.0,11
year_drink,2024_alcohol,brand_logo,person_action_posing,0.0,5
year_drink,2024_alcohol,cta,multiple_items,0.020451347670947636,6
year_drink,2024_alcohol,cta,drink_type_alcohol,-0.015327009307141214,7
year_drink,2024_alcohol,multiple_items,main_object_drink,-0.005581100321168826,10
year_drink,2024_alcohol,multiple_items,main_object_person,-0.011792275430239894,10
year_drink,2024_alcohol,multiple_items,drink_type_alcohol,0.014405616342567122,22
year_drink,2024_alcohol,multiple_items,person_who_multiple,-0.00041378900388196557,11
year_drink,2024_alcohol,multiple_items,person_emotion_positive,0.0005705362847283988,12
year_drink,2024_alcohol,main_object_drink,drink_type_alcohol,0.01098644905634512,22
year_drink,2024_alcohol,main_object_person,drink_type_alcohol,-0.0075029086307333405,17
year_drink,2024_alcohol,main_object_person,person_who_multiple,-0.007155176135837647,12
year_drink,2024_alcohol,main_object_person,person_emotion_positive,0.0,14
year_drink,2024_alcohol,main_object_person,person_action_posing,0.00019216157663156063,5
year_drink,2024_alcohol,drink_type_alcohol,person_who_man,0.0,5
year_drink,2024_alcohol,drink_type_alcohol,person_who_multiple,-0.0006226915265295602,14
year_drink,2024_alcohol,drink_type_alcohol,person_emotion_positive,-0.0013115603751193414,16
